timestamp,datetime,symbol,open,high,low,close,volume,trades
1767350700,2026-01-02 10:45:00,ETHUSDT,3059.52000000,3062.02000000,3056.01000000,3057.25000000,1745.36230000,26302
1767350700,2026-01-02 10:45:00,SOLUSDT,129.07000000,129.24000000,128.88000000,128.94000000,22023.07000000,7072
1767350700,2026-01-02 10:45:00,XRPUSDT,1.89840000,1.90040000,1.89690000,1.89730000,775334.70000000,5414
1767351600,2026-01-02 11:00:00,BTCUSDT,89666.30000000,89682.04000000,89521.16000000,89530.13000000,110.14284000,24549
1767351600,2026-01-02 11:00:00,ETHUSDT,3057.25000000,3057.91000000,3046.00000000,3048.43000000,3322.72340000,33747
1767351600,2026-01-02 11:00:00,SOLUSDT,128.95000000,128.98000000,128.48000000,128.58000000,25169.38100000,9724
1767351600,2026-01-02 11:00:00,XRPUSDT,1.89730000,1.89780000,1.89210000,1.89280000,868292.30000000,5666
1767352500,2026-01-02 11:15:00,BTCUSDT,89530.13000000,89560.45000000,89360.00000000,89366.57000000,261.35863000,28377
1767352500,2026-01-02 11:15:00,ETHUSDT,3048.44000000,3055.53000000,3040.89000000,3047.38000000,5049.38640000,42573
1767352500,2026-01-02 11:15:00,SOLUSDT,128.57000000,128.59000000,128.31000000,128.37000000,29662.38000000,8878
1767352500,2026-01-02 11:15:00,XRPUSDT,1.89270000,1.89430000,1.88890000,1.89180000,957087.20000000,5906
1767353400,2026-01-02 11:30:00,BTCUSDT,89366.58000000,89544.82000000,89366.58000000,89528.00000000,130.86064000,37634
1767353400,2026-01-02 11:30:00,ETHUSDT,3047.39000000,3052.53000000,3045.31000000,3049.18000000,2008.94600000,34358
1767353400,2026-01-02 11:30:00,SOLUSDT,128.37000000,128.49000000,128.01000000,128.21000000,31541.00600000,10741
1767353400,2026-01-02 11:30:00,XRPUSDT,1.89180000,1.89240000,1.88730000,1.89050000,695466.10000000,6434
1767354300,2026-01-02 11:45:00,BTCUSDT,89528.00000000,89574.00000000,89489.63000000,89502.95000000,107.90863000,23081
1767354300,2026-01-02 11:45:00,ETHUSDT,3049.19000000,3049.19000000,3044.21000000,3047.82000000,1354.50700000,20050
1767354300,2026-01-02 11:45:00,SOLUSDT,128.22000000,128.27000000,128.00000000,128.22000000,23805.04000000,9060
1767354300,2026-01-02 11:45:00,XRPUSDT,1.89060000,1.89160000,1.88780000,1.89110000,439071.70000000,4256
1767355200,2026-01-02 12:00:00,BTCUSDT,89502.94000000,89540.00000000,89387.01000000,89484.30000000,85.33061000,29176
1767355200,2026-01-02 12:00:00,ETHUSDT,3047.81000000,3050.00000000,3043.20000000,3047.73000000,1621.79330000,28479
1767355200,2026-01-02 12:00:00,SOLUSDT,128.21000000,128.27000000,128.01000000,128.22000000,29577.05500000,8406
1767355200,2026-01-02 12:00:00,XRPUSDT,1.89120000,1.89270000,1.88970000,1.89190000,389543.60000000,3595
1767356100,2026-01-02 12:15:00,BTCUSDT,89484.30000000,89593.17000000,89429.78000000,89462.68000000,112.10658000,33562
1767356100,2026-01-02 12:15:00,ETHUSDT,3047.72000000,3053.31000000,3046.18000000,3050.36000000,2282.80420000,21366
1767356100,2026-01-02 12:15:00,SOLUSDT,128.23000000,128.31000000,127.91000000,128.07000000,29788.52900000,6470
1767356100,2026-01-02 12:15:00,XRPUSDT,1.89180000,1.89680000,1.89180000,1.89670000,646602.50000000,3149
1767357000,2026-01-02 12:30:00,BTCUSDT,89462.67000000,89545.76000000,89426.66000000,89521.80000000,111.93349000,36537
1767357000,2026-01-02 12:30:00,ETHUSDT,3050.35000000,3057.97000000,3049.50000000,3054.99000000,2799.26970000,38200
1767357000,2026-01-02 12:30:00,SOLUSDT,128.08000000,128.58000000,127.99000000,128.55000000,18186.81400000,12880
1767357000,2026-01-02 12:30:00,XRPUSDT,1.89670000,1.90250000,1.89600000,1.89800000,965872.40000000,7770
1767357900,2026-01-02 12:45:00,BTCUSDT,89521.80000000,89551.50000000,89400.00000000,89400.00000000,79.18308000,20807
1767357900,2026-01-02 12:45:00,ETHUSDT,3054.99000000,3055.21000000,3048.66000000,3048.67000000,1144.97740000,19959
1767357900,2026-01-02 12:45:00,SOLUSDT,128.54000000,128.65000000,128.41000000,128.42000000,13750.74600000,5888
1767357900,2026-01-02 12:45:00,XRPUSDT,1.89800000,1.90030000,1.89740000,1.89900000,452681.90000000,3332
1767358800,2026-01-02 13:00:00,BTCUSDT,89400.00000000,89514.37000000,89382.96000000,89462.24000000,93.27187000,21050
1767358800,2026-01-02 13:00:00,ETHUSDT,3048.66000000,3054.10000000,3046.35000000,3051.51000000,2886.30590000,21867
1767358800,2026-01-02 13:00:00,SOLUSDT,128.43000000,128.52000000,128.28000000,128.40000000,12511.84500000,5178
1767358800,2026-01-02 13:00:00,XRPUSDT,1.89910000,1.90060000,1.89700000,1.89980000,429975.70000000,3871
1767359700,2026-01-02 13:15:00,BTCUSDT,89462.24000000,89688.60000000,89462.24000000,89560.62000000,138.98097000,42684
1767359700,2026-01-02 13:15:00,ETHUSDT,3051.51000000,3058.42000000,3051.05000000,3053.55000000,2241.54890000,33529
1767359700,2026-01-02 13:15:00,SOLUSDT,128.41000000,128.80000000,128.30000000,128.60000000,24103.15300000,8504
1767359700,2026-01-02 13:15:00,XRPUSDT,1.89990000,1.90400000,1.89960000,1.90320000,586342.60000000,4830
1767360600,2026-01-02 13:30:00,BTCUSDT,89560.54000000,89580.00000000,89400.00000000,89446.97000000,103.96359000,27848
1767360600,2026-01-02 13:30:00,ETHUSDT,3053.55000000,3054.24000000,3048.31000000,3051.13000000,1250.96010000,24583
1767360600,2026-01-02 13:30:00,SOLUSDT,128.60000000,128.63000000,128.30000000,128.51000000,13786.47600000,6100
1767360600,2026-01-02 13:30:00,XRPUSDT,1.90320000,1.90490000,1.90040000,1.90320000,1399084.30000000,5957
1767361500,2026-01-02 13:45:00,BTCUSDT,89446.96000000,89518.77000000,89309.94000000,89348.68000000,144.81033000,22132
1767361500,2026-01-02 13:45:00,ETHUSDT,3051.13000000,3057.81000000,3047.64000000,3050.27000000,1618.25930000,23053
1767361500,2026-01-02 13:45:00,SOLUSDT,128.51000000,128.62000000,128.30000000,128.37000000,14430.03900000,5445
1767361500,2026-01-02 13:45:00,XRPUSDT,1.90320000,1.90340000,1.89600000,1.89680000,728073.70000000,5474
1767362400,2026-01-02 14:00:00,BTCUSDT,89348.67000000,89387.58000000,89120.00000000,89133.35000000,159.61948000,36663
1767362400,2026-01-02 14:00:00,ETHUSDT,3050.28000000,3054.56000000,3039.67000000,3041.73000000,2667.57600000,39392
1767362400,2026-01-02 14:00:00,SOLUSDT,128.37000000,128.69000000,127.95000000,128.05000000,22043.58300000,9638
1767362400,2026-01-02 14:00:00,XRPUSDT,1.89690000,1.90150000,1.89680000,1.89980000,1007387.00000000,5035
1767363300,2026-01-02 14:15:00,BTCUSDT,89133.35000000,89152.75000000,88716.98000000,88900.01000000,366.65374000,96176
1767363300,2026-01-02 14:15:00,ETHUSDT,3041.73000000,3044.86000000,3023.02000000,3035.41000000,8100.57300000,132110
1767363300,2026-01-02 14:15:00,SOLUSDT,128.04000000,128.05000000,127.15000000,127.67000000,72309.87500000,24747
1767363300,2026-01-02 14:15:00,XRPUSDT,1.89990000,1.90310000,1.88830000,1.90010000,1837064.70000000,15139
1767364200,2026-01-02 14:30:00,BTCUSDT,88900.00000000,89482.51000000,88459.96000000,89387.65000000,719.28567000,226836
1767364200,2026-01-02 14:30:00,ETHUSDT,3035.41000000,3066.66000000,3020.79000000,3059.19000000,13851.81330000,254125
1767364200,2026-01-02 14:30:00,SOLUSDT,127.67000000,128.57000000,126.82000000,128.35000000,72176.04700000,48626
1767364200,2026-01-02 14:30:00,XRPUSDT,1.90010000,1.91090000,1.88740000,1.90760000,3388482.20000000,38703
1767365100,2026-01-02 14:45:00,BTCUSDT,89387.66000000,90135.00000000,89124.00000000,89580.00000000,907.18498000,220762
1767365100,2026-01-02 14:45:00,ETHUSDT,3059.19000000,3109.00000000,3050.22000000,3082.85000000,32412.92530000,262994
1767365100,2026-01-02 14:45:00,SOLUSDT,128.36000000,129.65000000,128.00000000,128.73000000,96946.71700000,50867
1767365100,2026-01-02 14:45:00,XRPUSDT,1.90760000,1.92320000,1.90220000,1.91690000,4181774.00000000,34912
1767366000,2026-01-02 15:00:00,BTCUSDT,89580.01000000,89870.99000000,89092.71000000,89170.15000000,522.41583000,196746
1767366000,2026-01-02 15:00:00,ETHUSDT,3082.84000000,3095.00000000,3068.97000000,3075.00000000,10073.98120000,176532
1767366000,2026-01-02 15:00:00,SOLUSDT,128.74000000,129.15000000,128.26000000,128.42000000,44443.67300000,31224
1767366000,2026-01-02 15:00:00,XRPUSDT,1.91690000,1.92520000,1.90910000,1.91110000,2052272.90000000,23525
1767366900,2026-01-02 15:15:00,BTCUSDT,89170.14000000,89363.99000000,88800.00000000,89128.64000000,323.02243000,193927
1767366900,2026-01-02 15:15:00,ETHUSDT,3075.00000000,3083.07000000,3055.13000000,3071.60000000,9263.64420000,172980
1767366900,2026-01-02 15:15:00,SOLUSDT,128.41000000,128.79000000,127.41000000,128.25000000,81801.36400000,35251
1767366900,2026-01-02 15:15:00,XRPUSDT,1.91100000,1.91400000,1.89870000,1.90860000,1886331.70000000,25654
1767367800,2026-01-02 15:30:00,BTCUSDT,89128.63000000,89796.24000000,89066.00000000,89757.89000000,345.76564000,178067
1767367800,2026-01-02 15:30:00,ETHUSDT,3071.59000000,3097.53000000,3068.57000000,3095.45000000,5798.60990000,146993
1767367800,2026-01-02 15:30:00,SOLUSDT,128.25000000,129.45000000,128.14000000,129.34000000,48518.80100000,29465
1767367800,2026-01-02 15:30:00,XRPUSDT,1.90850000,1.92460000,1.90650000,1.92380000,1346057.50000000,17227
1767368700,2026-01-02 15:45:00,BTCUSDT,89757.89000000,89888.00000000,89303.99000000,89418.11000000,360.31541000,161985
1767368700,2026-01-02 15:45:00,ETHUSDT,3095.44000000,3097.65000000,3080.37000000,3086.64000000,5764.61310000,142583
1767368700,2026-01-02 15:45:00,SOLUSDT,129.33000000,129.53000000,128.75000000,128.98000000,33295.84300000,26290
1767368700,2026-01-02 15:45:00,XRPUSDT,1.92380000,1.92530000,1.91560000,1.91840000,1469568.40000000,14797
1767369600,2026-01-02 16:00:00,BTCUSDT,89418.10000000,89771.41000000,89205.92000000,89771.40000000,383.67359000,131196
1767369600,2026-01-02 16:00:00,ETHUSDT,3086.64000000,3098.00000000,3079.23000000,3097.99000000,6177.08140000,140028
1767369600,2026-01-02 16:00:00,SOLUSDT,128.98000000,129.80000000,128.68000000,129.80000000,32439.98200000,25473
1767369600,2026-01-02 16:00:00,XRPUSDT,1.91850000,1.93020000,1.91580000,1.93020000,1751568.40000000,18436
1767370500,2026-01-02 16:15:00,BTCUSDT,89771.41000000,90179.12000000,89732.00000000,90055.85000000,725.05669000,145537
1767370500,2026-01-02 16:15:00,ETHUSDT,3097.99000000,3117.33000000,3096.36000000,3106.33000000,16341.97200000,169579
1767370500,2026-01-02 16:15:00,SOLUSDT,129.80000000,130.61000000,129.68000000,130.24000000,135809.93000000,44958
1767370500,2026-01-02 16:15:00,XRPUSDT,1.93010000,1.94820000,1.92900000,1.94520000,4511673.80000000,32414
1767371400,2026-01-02 16:30:00,BTCUSDT,90055.86000000,90800.00000000,90050.38000000,90139.77000000,992.89719000,216517
1767371400,2026-01-02 16:30:00,ETHUSDT,3106.33000000,3146.97000000,3105.28000000,3125.89000000,21500.30560000,224577
1767371400,2026-01-02 16:30:00,SOLUSDT,130.25000000,131.79000000,130.22000000,130.70000000,127105.66100000,50896
1767371400,2026-01-02 16:30:00,XRPUSDT,1.94520000,1.96430000,1.94390000,1.95370000,5784005.90000000,41086
1767372300,2026-01-02 16:45:00,BTCUSDT,90139.77000000,90444.58000000,89901.85000000,90376.05000000,384.59110000,148856
1767372300,2026-01-02 16:45:00,ETHUSDT,3125.90000000,3134.30000000,3112.89000000,3132.22000000,6733.71030000,143800
1767372300,2026-01-02 16:45:00,SOLUSDT,130.71000000,130.99000000,130.24000000,130.92000000,50808.19700000,31433
1767372300,2026-01-02 16:45:00,XRPUSDT,1.95370000,1.96330000,1.95000000,1.96300000,2424734.30000000,21898
1767373200,2026-01-02 17:00:00,BTCUSDT,90376.05000000,90730.00000000,90349.44000000,90627.00000000,433.41630000,135390
1767373200,2026-01-02 17:00:00,ETHUSDT,3132.21000000,3144.63000000,3131.22000000,3138.59000000,8435.59260000,136223
1767373200,2026-01-02 17:00:00,SOLUSDT,130.92000000,131.83000000,130.90000000,131.61000000,67162.10900000,32218
1767373200,2026-01-02 17:00:00,XRPUSDT,1.96290000,1.98800000,1.96280000,1.98370000,5393000.30000000,36673
1767374100,2026-01-02 17:15:00,BTCUSDT,90627.00000000,90961.81000000,90528.46000000,90604.51000000,471.36409000,152097
1767374100,2026-01-02 17:15:00,ETHUSDT,3138.59000000,3150.01000000,3128.41000000,3133.09000000,7714.58230000,135550
1767374100,2026-01-02 17:15:00,SOLUSDT,131.60000000,132.30000000,131.30000000,131.42000000,58001.11200000,30507
1767374100,2026-01-02 17:15:00,XRPUSDT,1.98370000,1.99680000,1.98350000,1.99050000,3666112.20000000,29419
1767375000,2026-01-02 17:30:00,BTCUSDT,90604.50000000,90695.76000000,90358.00000000,90519.31000000,229.95794000,101970
1767375000,2026-01-02 17:30:00,ETHUSDT,3133.08000000,3135.50000000,3122.83000000,3128.83000000,4179.03570000,85596
1767375000,2026-01-02 17:30:00,SOLUSDT,131.42000000,131.51000000,131.01000000,131.29000000,33538.75000000,22098
1767375000,2026-01-02 17:30:00,XRPUSDT,1.99060000,1.99270000,1.97630000,1.98880000,4060729.70000000,21139
1767375900,2026-01-02 17:45:00,BTCUSDT,90519.30000000,90563.04000000,90185.43000000,90370.52000000,201.75374000,79144
1767375900,2026-01-02 17:45:00,ETHUSDT,3128.84000000,3130.95000000,3110.83000000,3123.00000000,4449.86210000,77983
1767375900,2026-01-02 17:45:00,SOLUSDT,131.28000000,131.45000000,130.69000000,131.44000000,31035.86700000,18319
1767375900,2026-01-02 17:45:00,XRPUSDT,1.98880000,1.99790000,1.98130000,1.99260000,2336274.00000000,21085
1767376800,2026-01-02 18:00:00,BTCUSDT,90370.52000000,90555.99000000,90231.82000000,90352.41000000,188.83924000,82504
1767376800,2026-01-02 18:00:00,ETHUSDT,3122.99000000,3127.34000000,3117.91000000,3123.80000000,4291.22060000,57928
1767376800,2026-01-02 18:00:00,SOLUSDT,131.44000000,131.82000000,131.30000000,131.82000000,25244.08100000,17272
1767376800,2026-01-02 18:00:00,XRPUSDT,1.99260000,1.99800000,1.98600000,1.99030000,2253855.00000000,16777
1767377700,2026-01-02 18:15:00,BTCUSDT,90352.41000000,90550.00000000,90260.00000000,90306.00000000,179.23503000,68083
1767377700,2026-01-02 18:15:00,ETHUSDT,3123.80000000,3132.20000000,3121.28000000,3123.49000000,3464.94390000,54820
1767377700,2026-01-02 18:15:00,SOLUSDT,131.82000000,132.03000000,131.62000000,131.77000000,35912.22100000,17466
1767377700,2026-01-02 18:15:00,XRPUSDT,1.99040000,1.99450000,1.98590000,1.99420000,1813122.30000000,15618
1767378600,2026-01-02 18:30:00,BTCUSDT,90305.99000000,90327.51000000,89974.23000000,90013.14000000,229.50073000,71056
1767378600,2026-01-02 18:30:00,ETHUSDT,3123.49000000,3123.49000000,3109.99000000,3112.10000000,4627.23280000,74178
1767378600,2026-01-02 18:30:00,SOLUSDT,131.77000000,131.77000000,130.97000000,131.11000000,26250.22300000,16296
1767378600,2026-01-02 18:30:00,XRPUSDT,1.99410000,1.99450000,1.98130000,1.98530000,2010840.60000000,16519
1767379500,2026-01-02 18:45:00,BTCUSDT,90013.14000000,90092.64000000,89552.18000000,89773.10000000,249.65483000,96265
1767379500,2026-01-02 18:45:00,ETHUSDT,3112.10000000,3117.31000000,3097.13000000,3110.56000000,5753.79690000,98696
1767379500,2026-01-02 18:45:00,SOLUSDT,131.12000000,131.32000000,130.35000000,130.80000000,29398.32300000,21734
1767379500,2026-01-02 18:45:00,XRPUSDT,1.98530000,1.98830000,1.96930000,1.97820000,2685585.50000000,21740
1767380400,2026-01-02 19:00:00,BTCUSDT,89773.10000000,90006.00000000,89650.00000000,89982.72000000,170.42700000,83368
1767380400,2026-01-02 19:00:00,ETHUSDT,3110.56000000,3120.31000000,3107.62000000,3118.34000000,2980.67290000,78602
1767380400,2026-01-02 19:00:00,SOLUSDT,130.80000000,131.14000000,130.64000000,131.07000000,18208.36700000,16668
1767380400,2026-01-02 19:00:00,XRPUSDT,1.97830000,1.98930000,1.97240000,1.98840000,1583867.20000000,19486
1767381300,2026-01-02 19:15:00,BTCUSDT,89982.73000000,90157.03000000,89850.00000000,89960.01000000,119.16888000,55316
1767381300,2026-01-02 19:15:00,ETHUSDT,3118.33000000,3124.28000000,3115.17000000,3120.79000000,2438.91580000,60712
1767381300,2026-01-02 19:15:00,SOLUSDT,131.06000000,131.65000000,131.06000000,131.49000000,38547.86000000,14892
1767381300,2026-01-02 19:15:00,XRPUSDT,1.98850000,1.99460000,1.98850000,1.99310000,1461501.50000000,14889
1767382200,2026-01-02 19:30:00,BTCUSDT,89960.01000000,90075.00000000,89878.07000000,90001.89000000,91.74492000,55190
1767382200,2026-01-02 19:30:00,ETHUSDT,3120.79000000,3127.87000000,3119.72000000,3125.14000000,2485.50070000,57081
1767382200,2026-01-02 19:30:00,SOLUSDT,131.49000000,131.79000000,131.37000000,131.56000000,21041.93500000,12527
1767382200,2026-01-02 19:30:00,XRPUSDT,1.99310000,1.99560000,1.99050000,1.99170000,889309.90000000,12890
1767383100,2026-01-02 19:45:00,BTCUSDT,90001.89000000,90109.93000000,89864.59000000,89897.23000000,104.19074000,48067
1767383100,2026-01-02 19:45:00,ETHUSDT,3125.14000000,3127.70000000,3121.39000000,3123.62000000,1936.81440000,58468
1767383100,2026-01-02 19:45:00,SOLUSDT,131.56000000,131.73000000,131.48000000,131.63000000,15466.20200000,8888
1767383100,2026-01-02 19:45:00,XRPUSDT,1.99180000,1.99500000,1.98590000,1.99160000,1365900.40000000,11472
1767384000,2026-01-02 20:00:00,BTCUSDT,89897.23000000,90075.00000000,89799.60000000,90070.50000000,162.89068000,51355
1767384000,2026-01-02 20:00:00,ETHUSDT,3123.63000000,3129.75000000,3119.19000000,3129.52000000,3348.22030000,64562
1767384000,2026-01-02 20:00:00,SOLUSDT,131.63000000,132.04000000,131.48000000,132.00000000,29186.88700000,15251
1767384000,2026-01-02 20:00:00,XRPUSDT,1.99150000,1.99760000,1.99030000,1.99600000,1838326.70000000,12904
1767384900,2026-01-02 20:15:00,BTCUSDT,90070.49000000,90075.00000000,89880.92000000,89891.67000000,112.27604000,44622
1767384900,2026-01-02 20:15:00,ETHUSDT,3129.52000000,3129.52000000,3120.00000000,3121.60000000,1698.29390000,45126
1767384900,2026-01-02 20:15:00,SOLUSDT,132.00000000,132.13000000,131.56000000,131.66000000,21137.03100000,12699
1767384900,2026-01-02 20:15:00,XRPUSDT,1.99590000,1.99630000,1.98750000,1.99060000,1061842.00000000,9044
1767385800,2026-01-02 20:30:00,BTCUSDT,89891.66000000,89959.65000000,89812.71000000,89901.85000000,79.42502000,34018
1767385800,2026-01-02 20:30:00,ETHUSDT,3121.60000000,3126.07000000,3115.64000000,3123.67000000,1615.72830000,32835
1767385800,2026-01-02 20:30:00,SOLUSDT,131.65000000,131.74000000,131.38000000,131.52000000,14411.71600000,8174
1767385800,2026-01-02 20:30:00,XRPUSDT,1.99060000,1.99250000,1.98540000,1.99130000,946367.40000000,8182
1767386700,2026-01-02 20:45:00,BTCUSDT,89901.85000000,89936.29000000,89636.77000000,89740.00000000,183.47950000,47847
1767386700,2026-01-02 20:45:00,ETHUSDT,3123.67000000,3124.31000000,3111.52000000,3117.99000000,2873.37280000,53299
1767386700,2026-01-02 20:45:00,SOLUSDT,131.53000000,131.63000000,130.83000000,131.14000000,28926.15000000,13666
1767386700,2026-01-02 20:45:00,XRPUSDT,1.99140000,1.99220000,1.97740000,1.97930000,2107114.00000000,16254
1767387600,2026-01-02 21:00:00,BTCUSDT,89740.01000000,89824.99000000,89728.37000000,89813.05000000,48.67023000,20218
1767387600,2026-01-02 21:00:00,ETHUSDT,3117.99000000,3122.92000000,3117.72000000,3120.59000000,1015.52840000,25179
1767387600,2026-01-02 21:00:00,SOLUSDT,131.14000000,131.42000000,131.14000000,131.29000000,9597.71600000,6509
1767387600,2026-01-02 21:00:00,XRPUSDT,1.97930000,1.98920000,1.97930000,1.98510000,1122140.80000000,13906
1767388500,2026-01-02 21:15:00,BTCUSDT,89813.06000000,90023.85000000,89796.47000000,89983.31000000,55.74353000,16127
1767388500,2026-01-02 21:15:00,ETHUSDT,3120.59000000,3126.23000000,3116.31000000,3125.39000000,1286.03480000,21088
1767388500,2026-01-02 21:15:00,SOLUSDT,131.28000000,131.76000000,131.18000000,131.69000000,9902.00400000,5186
1767388500,2026-01-02 21:15:00,XRPUSDT,1.98510000,1.99300000,1.98350000,1.99290000,1072960.40000000,10335
1767389400,2026-01-02 21:30:00,BTCUSDT,89983.31000000,89989.48000000,89875.50000000,89953.50000000,67.83936000,13592
1767389400,2026-01-02 21:30:00,ETHUSDT,3125.39000000,3127.42000000,3122.76000000,3125.75000000,1140.37450000,18633
1767389400,2026-01-02 21:30:00,SOLUSDT,131.69000000,131.85000000,131.62000000,131.76000000,10286.32800000,4782
1767389400,2026-01-02 21:30:00,XRPUSDT,1.99300000,2.00730000,1.99200000,2.00250000,3645627.90000000,24456
1767390300,2026-01-02 21:45:00,BTCUSDT,89953.50000000,90175.01000000,89912.00000000,90065.80000000,158.63195000,25950
1767390300,2026-01-02 21:45:00,ETHUSDT,3125.74000000,3134.00000000,3122.76000000,3130.96000000,2567.99380000,26999
1767390300,2026-01-02 21:45:00,SOLUSDT,131.76000000,132.16000000,131.72000000,131.92000000,20963.58200000,9434
1767390300,2026-01-02 21:45:00,XRPUSDT,2.00240000,2.02150000,2.00190000,2.01710000,3741875.60000000,23671
1767391200,2026-01-02 22:00:00,BTCUSDT,90065.80000000,90347.74000000,90026.54000000,90124.00000000,181.27598000,38348
1767391200,2026-01-02 22:00:00,ETHUSDT,3130.96000000,3146.00000000,3128.09000000,3134.05000000,4029.66510000,53310
1767391200,2026-01-02 22:00:00,SOLUSDT,131.93000000,133.25000000,131.90000000,132.43000000,89617.32200000,31333
1767391200,2026-01-02 22:00:00,XRPUSDT,2.01710000,2.03150000,2.01180000,2.01180000,4318771.50000000,25905
1767392100,2026-01-02 22:15:00,BTCUSDT,90124.01000000,90222.99000000,90092.00000000,90130.88000000,39.01600000,15198
1767392100,2026-01-02 22:15:00,ETHUSDT,3134.04000000,3140.68000000,3132.39000000,3132.40000000,1872.34720000,26688
1767392100,2026-01-02 22:15:00,SOLUSDT,132.44000000,132.91000000,132.41000000,132.55000000,22486.19100000,10071
1767392100,2026-01-02 22:15:00,XRPUSDT,2.01170000,2.01580000,2.01020000,2.01380000,921190.90000000,9029
1767393000,2026-01-02 22:30:00,BTCUSDT,90130.87000000,90339.34000000,90056.67000000,90307.61000000,94.44504000,32277
1767393000,2026-01-02 22:30:00,ETHUSDT,3132.39000000,3141.79000000,3130.33000000,3137.17000000,1866.68810000,31823
1767393000,2026-01-02 22:30:00,SOLUSDT,132.54000000,133.20000000,132.40000000,133.01000000,15297.31000000,12978
1767393000,2026-01-02 22:30:00,XRPUSDT,2.01380000,2.02200000,2.01290000,2.01990000,1081408.30000000,10754
1767393900,2026-01-02 22:45:00,BTCUSDT,90307.62000000,90400.00000000,90171.51000000,90195.37000000,94.95054000,30374
1767393900,2026-01-02 22:45:00,ETHUSDT,3137.17000000,3142.73000000,3132.23000000,3133.81000000,1424.56360000,33724
1767393900,2026-01-02 22:45:00,SOLUSDT,133.00000000,133.16000000,132.58000000,132.64000000,12442.93200000,10589
1767393900,2026-01-02 22:45:00,XRPUSDT,2.01980000,2.02310000,2.01330000,2.01550000,1064169.40000000,9938
1767394800,2026-01-02 23:00:00,BTCUSDT,90195.37000000,90201.67000000,90088.00000000,90088.00000000,36.29874000,14272
1767394800,2026-01-02 23:00:00,ETHUSDT,3133.82000000,3135.66000000,3129.64000000,3130.42000000,939.08280000,23873
1767394800,2026-01-02 23:00:00,SOLUSDT,132.63000000,132.75000000,132.40000000,132.50000000,21583.39300000,9870
1767394800,2026-01-02 23:00:00,XRPUSDT,2.01560000,2.01780000,2.01110000,2.01360000,1001496.70000000,9077
1767395700,2026-01-02 23:15:00,BTCUSDT,90088.00000000,90135.47000000,89933.96000000,89942.00000000,86.94103000,16209
1767395700,2026-01-02 23:15:00,ETHUSDT,3130.43000000,3132.60000000,3123.31000000,3123.95000000,1164.27400000,24943
1767395700,2026-01-02 23:15:00,SOLUSDT,132.49000000,132.75000000,132.29000000,132.45000000,28675.82400000,10962
1767395700,2026-01-02 23:15:00,XRPUSDT,2.01350000,2.01880000,2.00710000,2.00750000,995478.10000000,8085
1767396600,2026-01-02 23:30:00,BTCUSDT,89942.00000000,89995.99000000,89902.16000000,89965.38000000,79.66548000,16321
1767396600,2026-01-02 23:30:00,ETHUSDT,3123.95000000,3128.07000000,3122.00000000,3126.45000000,1255.90640000,19593
1767396600,2026-01-02 23:30:00,SOLUSDT,132.45000000,132.58000000,132.16000000,132.23000000,13904.21300000,6060
1767396600,2026-01-02 23:30:00,XRPUSDT,2.00750000,2.01210000,2.00750000,2.00920000,1335597.70000000,7092
1767397500,2026-01-02 23:45:00,BTCUSDT,89965.37000000,90026.58000000,89922.38000000,89995.13000000,46.16341000,11786
1767397500,2026-01-02 23:45:00,ETHUSDT,3126.46000000,3126.46000000,3120.30000000,3125.45000000,1528.19760000,18925
1767397500,2026-01-02 23:45:00,SOLUSDT,132.23000000,132.33000000,131.92000000,132.29000000,15716.73100000,6029
1767397500,2026-01-02 23:45:00,XRPUSDT,2.00930000,2.00970000,2.00460000,2.00690000,1035450.30000000,6047
1767398400,2026-01-03 00:00:00,BTCUSDT,89995.14000000,90133.63000000,89983.86000000,90046.16000000,51.80876000,18040
1767398400,2026-01-03 00:00:00,ETHUSDT,3125.46000000,3131.54000000,3124.48000000,3129.00000000,1932.85230000,27419
1767398400,2026-01-03 00:00:00,SOLUSDT,132.28000000,132.83000000,132.24000000,132.80000000,15559.63900000,8898
1767398400,2026-01-03 00:00:00,XRPUSDT,2.00680000,2.01750000,2.00680000,2.01740000,617877.40000000,6419
1767399300,2026-01-03 00:15:00,BTCUSDT,90046.17000000,90096.77000000,89966.48000000,90087.45000000,101.71559000,22017
1767399300,2026-01-03 00:15:00,ETHUSDT,3128.99000000,3131.65000000,3122.26000000,3131.42000000,1658.43880000,30584
1767399300,2026-01-03 00:15:00,SOLUSDT,132.79000000,132.93000000,132.52000000,132.82000000,26793.21800000,9541
1767399300,2026-01-03 00:15:00,XRPUSDT,2.01740000,2.03930000,2.01530000,2.03850000,2171903.50000000,15070
1767400200,2026-01-03 00:30:00,BTCUSDT,90087.46000000,90110.00000000,90026.83000000,90079.53000000,77.91376000,18080
1767400200,2026-01-03 00:30:00,ETHUSDT,3131.42000000,3131.48000000,3127.50000000,3130.42000000,1052.87770000,20780
1767400200,2026-01-03 00:30:00,SOLUSDT,132.83000000,132.92000000,132.65000000,132.79000000,9287.99300000,6778
1767400200,2026-01-03 00:30:00,XRPUSDT,2.03840000,2.03960000,2.02320000,2.02600000,2366472.40000000,19213
1767401100,2026-01-03 00:45:00,BTCUSDT,90079.53000000,90195.77000000,90062.76000000,90156.19000000,67.08401000,23504
1767401100,2026-01-03 00:45:00,ETHUSDT,3130.42000000,3136.71000000,3129.73000000,3131.00000000,1094.32930000,17654
